x,y,yhat,baseline,residual,Lcore,alpha,gamma_tr,Epair_star,Rcore,mode_1,mode_2,mode_3
-74.3,0.0003475000000000006,0.00031454744733000836,0.0002831930154221177,3.295255266999223e-05,0.0236448318754402,0.0236448318754402,0.02320587270846852,0.0022412140428731383,55.0058531439107,2.5389041162935304e-05,5.934667901337293e-06,3.072284361806194e-08
-74.25,0.00033083333333333576,0.00031457438934509227,0.00028318507625779704,1.6258943988243482e-05,0.02367113627875588,0.02367113627875588,0.02323120898766211,0.002243655520581995,55.06577404469862,2.5418846415428624e-05,5.93972083139936e-06,3.0745840467295244e-08
-74.2,0.00031166666666667303,0.000314601399141201,0.0002831771462662235,-2.934732474527981e-06,0.023697484879423813,0.023697484879423813,0.023256586788411502,0.0022461009874512232,55.125792850981234,2.5448703822034044e-05,5.944780189797405e-06,3.0768863146096185e-08
-74.15,0.0003075000000000161,0.0003146284768501307,0.00028316922544739686,-7.1284768501145876e-06,0.02372387777683354,0.02372387777683354,0.023282006201219764,0.0022485504521431053,55.1859097753559,2.54786135036479e-05,5.949845987392766e-06,3.079191169315982e-08
-74.1,0.00034083333333334576,0.0003146556226040487,0.0002831613138013173,2.6177710729297034e-05,0.023750315070654306,0.023750315070654306,0.023307467316835258,0.0022510039233432917,55.24612503099354,2.5508575581514505e-05,5.954918235069623e-06,3.081498614725368e-08
-74.05,0.00035000000000001696,0.00031468283653549435,0.00028315341132798477,3.531716346452261e-05,0.023776796860835992,0.023776796860835992,0.023332970226252362,0.002253461409760871,55.306438831640286,2.5538590177227318e-05,5.959996943735058e-06,3.0838086547217935e-08
-74.0,0.0003691666666666797,0.00031471011877738046,0.0002831455180273992,5.445654788929923e-05,0.023803323247610066,0.023803323247610066,0.023358515020712328,0.0022559229201284526,55.366851391619534,2.556865741273017e-05,5.965082124319123e-06,3.086121293196558e-08
-73.95,0.00034750000000001907,0.0003147374694629945,0.0002831376338995607,3.276253053702456e-05,0.02382989433149052,0.02382989433149052,0.02338410179170402,0.002258388463202234,55.42736292583361,2.5598777410318464e-05,5.970173787774882e-06,3.088436534048256e-08
-73.9,0.00033833333333334786,0.0003147648887259998,0.00028312975894446914,2.3568444607348078e-05,0.02385651021327484,0.02385651021327484,0.023409730630964742,0.0022608580477620813,55.487973649765756,2.5628950292640364e-05,5.975271945078485e-06,3.0907543811828e-08
-73.85,0.0003241666666666809,0.00031479237670043706,0.00028312189316212467,9.374289966243869e-06,0.02388317099404498,0.02388317099404498,0.02343540163048106,0.0022633316826116056,55.548683779481955,2.565917618269803e-05,5.980376607229211e-06,3.093074838513432e-08
-73.8,0.00034000000000000696,0.00031481993352072506,0.0002831140365525271,2.5180066479281904e-05,0.023909876775168256,0.023909876775168256,0.02346111488248954,0.002265809376578234,55.609493531632715,2.56894552038488e-05,5.985487785249532e-06,3.0953979099607406e-08
-73.75,0.00034250000000000486,0.0003148475593216628,0.00028310618911567666,2.7652440678342042e-05,0.023936627658298404,0.023936627658298404,0.023486870479477655,0.002268291138513296,55.67040312345517,2.5719787479806456e-05,5.990605490185182e-06,3.0977235994526754e-08
-73.7,0.0003450000000000027,0.00031487525423843,0.0002830983508515732,3.0124745761572693e-05,0.023963423745376477,0.023963423745376477,0.023512668514184498,0.002270776977292089,55.73141277277471,2.575017313464243e-05,5.995729733105195e-06,3.100051910924569e-08
-73.65,0.00032000000000000545,0.000314903018406589,0.00028309052176021674,5.0969815934164735e-06,0.023990265138631863,0.023990265138631863,0.02353850907960167,0.002273266901813964,55.792522698007076,2.5780612292787023e-05,6.000860525101987e-06,3.10238284831915e-08
-73.6,0.00032250000000000334,0.00031493085196208524,0.0002830827018416073,7.5691480379181005e-06,0.024017151940583254,0.024017151940583254,0.02356439226897409,0.002275760921002403,55.853733118160214,2.581110507903069e-05,6.005997877291393e-06,3.1047164155865636e-08
-73.55,0.0003266666666666788,0.0003149587550412496,0.00028307489109574485,1.170791162542924e-05,0.02404408425403957,0.02404408425403957,0.023590318175800727,0.0022782590438050862,55.91504425283599,2.5841651618525193e-05,6.011141800812737e-06,3.107052616684381e-08
-73.5,0.00033833333333334786,0.000314986727780799,0.0002830670895226294,2.334660555254885e-05,0.02407106218210106,0.02407106218210106,0.023616286893835575,0.0022807612791939857,55.97645632223247,2.5872252036784952e-05,6.0162923068289e-06,3.109391455577622e-08
-73.45,0.0003600000000000085,0.00031501477031783796,0.000283059297122261,4.498522968217052e-05,0.024098085828160178,0.024098085828160178,0.02364229851708835,0.0022832676361654305,56.03796954714551,2.5902906459688228e-05,6.021449406526357e-06,3.111732936238768e-08
-73.4,0.00034250000000000486,0.0003150428827898598,0.0002830515138946396,2.7457117210145064e-05,0.024125155295902645,0.024125155295902645,0.023668353139825404,0.002285778123740196,56.099584148970926,2.5933615013478394e-05,6.0266131111152615e-06,3.114077062647786e-08
-73.35,0.0003475000000000006,0.0003150710653347479,0.00028304373983976526,3.2428934665252674e-05,0.024152270689308405,0.024152270689308405,0.02369445085657048,0.002288292750963571,56.161300349706195,2.5964377824765226e-05,6.031783431829485e-06,3.1164238387921386e-08
-73.3,0.0003366666666666703,0.0003150993180907773,0.00028303597495763785,2.1567348575892982e-05,0.02417943211265266,0.02417943211265266,0.023720591762105635,0.002290811526905449,56.22311837195263,2.599519502052611e-05,6.0369603799266866e-06,3.1187732686668026e-08
-73.25,0.0003475000000000006,0.00031512764119661605,0.0002830282192482575,3.237235880338454e-05,0.024206639670506847,0.024206639670506847,0.023746775951472014,0.0022933344606603993,56.285038438917184,2.602606672810737e-05,6.042143966688379e-06,3.121125356274284e-08
-73.2,0.00033249999999999485,0.00031515603479132583,0.0002830204727116241,1.7343965208669026e-05,0.02423389346773965,0.02423389346773965,0.023773003519970713,0.00229586156134775,56.347060774414466,2.605699307522553e-05,6.047334203419971e-06,3.12348010562464e-08
-73.15,0.00032083333333332575,0.0003151844990143646,0.0002830127353477378,5.648834318961165e-06,0.024261193609518065,0.024261193609518065,0.02379927456316367,0.002298392838111671,56.409185602868746,2.6087974189968586e-05,6.052531101450851e-06,3.125837520735495e-08
-73.1,0.00031333333333333213,0.0003152130340055866,0.0002830050071565985,-1.8797006722544697e-06,0.02428854020130831,0.02428854020130831,0.023825589176874416,0.002300928300121246,56.47141314931579,2.6119010200797298e-05,6.057734672134426e-06,3.128197605632053e-08
-73.05,0.0003266666666666603,0.0003152416399052443,0.00028299728813820617,1.1425026761415966e-05,0.02431593334887695,0.02431593334887695,0.023851947457189014,0.002303467956570562,56.533743639404975,2.6150101236546478e-05,6.062944926848192e-06,3.130560364347122e-08
-73.0,0.00033916666666666817,0.00031527031685399024,0.0002829895782925609,2.3896349812677932e-05,0.02434337315829186,0.02434337315829186,0.023878349500456874,0.0023060118166787855,56.59617729940125,2.618124742642629e-05,6.068161876993808e-06,3.132925800921124e-08
-72.95,0.000355833333333333,0.0003152990649928773,0.00028298187761966256,4.0534268340455706e-05,0.024370859735923282,0.024370859735923282,0.023904795403291632,0.002308559889690246,56.65871435618707,2.621244890002357e-05,6.073385533997126e-06,3.135293919402113e-08
-72.9,0.0003366666666666703,0.0003153278844633612,0.0002829741861195113,2.13387822033091e-05,0.024398393188444868,0.024398393188444868,0.023931285262572016,0.002311112184874518,56.72135503726455,2.6243705787303116e-05,6.0786159093082875e-06,3.137664723845801e-08
-72.85,0.0003066666666666773,0.00031535677540730096,0.00028296650379210705,-8.690108740623656e-06,0.024425973622834673,0.024425973622834673,0.02395781917544267,0.0023136687115264992,56.784099570757256,2.6275018218609003e-05,6.083853014401759e-06,3.140038218315569e-08
-72.8,0.0002766666666666658,0.0003153857379669609,0.0002829588306374498,-3.871907130029514e-05,0.024453601146376205,0.024453601146376205,0.02398439723931504,0.002316229478966494,56.84694818541232,2.6306386324665883e-05,6.089096860776402e-06,3.1424144068824786e-08
-72.75,0.0002966666666666673,0.00031541477228501174,0.0002829511666555396,-1.8748105618344437e-05,0.024481275866659533,0.024481275866659533,0.024011019551868296,0.002318794496540302,56.90990111060261,2.633781023658036e-05,6.094347459955548e-06,3.1447932936253e-08
-72.7,0.00031333333333333213,0.000315443878504532,0.00028294351184637634,-2.110545171199842e-06,0.024508997891582257,0.024508997891582257,0.024037686211050145,0.002321363773619292,56.97295857632854,2.6369290085842274e-05,6.099604823487032e-06,3.147174882630524e-08
-72.65,0.00033750000000000907,0.00031547305676900945,0.00028293586620996015,2.2026943230999622e-05,0.024536767329350617,0.024536767329350617,0.02406439731507773,0.0023239373196004913,57.03612081322024,2.6400826004326056e-05,6.10486896294329e-06,3.1495591779923816e-08
-72.6,0.00033750000000000907,0.0003155023072223425,0.0002829282297462909,2.199769277766656e-05,0.024564584288480514,0.024564584288480514,0.024091152962438515,0.0023265151439066673,57.09938805253958,2.643241812429206e-05,6.110139889921391e-06,3.15194618381286e-08
-72.55,0.0003650000000000042,0.0003155316300088417,0.0002829206024553687,4.9468369991162485e-05,0.024592448877798587,0.024592448877798587,0.024117953251891172,0.002329097255986409,57.16276052618218,2.6464066578387906e-05,6.11541761604311e-06,3.154335904201718e-08
-72.5,0.0003666666666666633,0.0003155610252732311,0.00028291298433719353,5.11056413934322e-05,0.02462036120644328,0.02462036120644328,0.02414479828246645,0.0023316836653142154,57.22623846667954,2.6495771499649837e-05,6.1207021529550075e-06,3.1567283432765115e-08
-72.45,0.0003758333333333345,0.00031559049316064956,0.0002829053753917654,6.024284017268496e-05,0.024648321383865923,0.024648321383865923,0.02417168815346811,0.002334274381390577,57.2898221072011,2.6527533021504083e-05,6.125993512328461e-06,3.1591235051626016e-08
-72.4,0.00037249999999999783,0.00031562003381665213,0.00028289777561908426,5.68799661833457e-05,0.02467632951983178,0.02467632951983178,0.024198622964473757,0.0023368694137420607,57.35351168155626,2.6559351277768203e-05,6.131291705859761e-06,3.161521393993178e-08
-72.35,0.00037083333333333873,0.00031564964738721186,0.0002828901850191501,5.5183685946126875e-05,0.024704385724421168,0.024704385724421168,0.024225602815335825,0.0023394687719213983,57.41730742419661,2.659122640265249e-05,6.136596745270148e-06,3.163922013909281e-08
-72.3,0.0003641666666666654,0.00031567933401872075,0.000282882603591963,4.848733264794467e-05,0.02473249010803048,0.02473249010803048,0.024252627806182363,0.0023420724655075645,57.48120957021779,2.6623158530761258e-05,6.141908642305886e-06,3.166325369059806e-08
-72.25,0.0003450000000000027,0.00031570909385799154,0.00028287503133752283,2.9290906142011156e-05,0.024760642781373327,0.024760642781373327,0.02427969803741803,0.0023446805041058686,57.54521835536178,2.6655147797094338e-05,6.147227408738339e-06,3.1687314636015353e-08
-72.2,0.00031916666666666665,0.00031573892705225916,0.0002828674682558298,3.4277396144074992e-06,0.02478884385548163,0.02478884385548163,0.024306813609725017,0.002347292897348043,57.60933401601907,2.6687194337048377e-05,6.152553056364009e-06,3.1711403016991466e-08
-72.15,0.0003166666666666688,0.0003157688337491818,0.00028285991434688363,8.978329174870177e-07,0.024817093441706666,0.024817093441706666,0.024333974624063857,0.0023499096548923195,57.67355678923049,2.6719298286418263e-05,6.157885597004628e-06,3.1735518875252385e-08
-72.1,0.00031083333333333424,0.0003157988140968429,0.0002828523696106846,-4.965480763508652e-06,0.024845391651720235,0.024845391651720235,0.02436118118167446,0.002352530786423527,57.73788691268966,2.6751459781398513e-05,6.1632250425072e-06,3.175966225260344e-08
-72.05,0.00031833333333332786,0.00031582886824375227,0.00028284483404723257,2.5044650895755913e-06,0.024873738597515686,0.024873738597515686,0.024388433384076924,0.002355156301653169,57.8023246247449,2.678367895858465e-05,6.1685714047440724e-06,3.178383319092948e-08
-72.0,0.00031333333333333213,0.0003158589963388473,0.00028283730765652745,-2.5256630055151474e-06,0.024902134391409127,0.024902134391409127,0.02441573133307256,0.0023577862103195206,57.86687016440151,2.681595595497465e-05,6.173924695613015e-06,3.180803173219508e-08
-71.95,0.00031166666666667303,0.0003158891985314955,0.0002828297904385695,-4.2225318648224895e-06,0.024930579146040435,0.024930579146040435,0.02444307513074472,0.002360420522187705,57.931523771323796,2.6848290907970345e-05,6.17928492703726e-06,3.183225791844468e-08
-71.9,0.00032333333333334213,0.0003159194749714946,0.0002828222823933584,7.413858361847534e-06,0.024959072974374448,0.024959072974374448,0.0244704648794598,0.002363059247049792,57.99628568583735,2.6880683955378814e-05,6.184652110965588e-06,3.185651179180286e-08
-71.85,0.00031083333333333424,0.00031594982580907514,0.0002828147835208944,-5.116492475740902e-06,0.024987615989702085,0.024987615989702085,0.024497900681868176,0.002365702394724882,58.061156148931225,2.6913135235413838e-05,6.190026259372385e-06,3.188079339447443e-08
-71.8,0.00032500000000000123,0.0003159802511949011,0.0002828072938211774,9.01974880510015e-06,0.025016208305641396,0.025016208305641396,0.024525382640905046,0.002368349975059191,58.126135402259926,2.694564488669729e-05,6.195407384257701e-06,3.190510276874465e-08
-71.75,0.00033750000000000907,0.0003160107512800723,0.0002827998132942074,2.148924871993676e-05,0.025044850036138804,0.025044850036138804,0.024552910859791475,0.002371001997926144,58.191223688145776,2.6978213048260628e-05,6.200795497647335e-06,3.1929439956979404e-08
-71.7,0.00035000000000001696,0.0003160413262161252,0.00028279234193998444,3.395867378389175e-05,0.025073541295470163,0.025073541295470163,0.0245804854420353,0.002373658473226464,58.25642124958105,2.701083985954629e-05,6.206190611592876e-06,3.195380500162539e-08
-71.65,0.00032583333333334,0.00031607197615503464,0.00028278487975850846,9.761357178305382e-06,0.025102282198241937,0.025102282198241937,0.024608106491432084,0.0023763194108882635,58.321728330230265,2.704352546040916e-05,6.211592738171797e-06,3.1978197945210316e-08
-71.6,0.00032416666666666244,0.0003161027012492154,0.0002827774267497795,8.063965417447042e-06,0.02513107285939232,0.02513107285939232,0.02463577411206603,0.0023789848208671262,58.38714517443211,2.707626999111802e-05,6.217001889487495e-06,3.20026188303431e-08
-71.55,0.00031916666666666665,0.0003161335016515236,0.00028276998291379754,3.033165015143039e-06,0.0251599133941924,0.0251599133941924,0.024663488408310983,0.002381654713146207,58.45267202720201,2.710907359235699e-05,6.222418077669369e-06,3.202706769971399e-08
-71.5,0.00031083333333333424,0.00031616437751525865,0.00028276254825056267,-5.331044181924416e-06,0.02518880391824734,0.02518880391824734,0.024691249484831382,0.0023843290977363187,58.518309134234165,2.714193640522702e-05,6.2278413148728984e-06,3.205154459609481e-08
-71.45,0.000310000000000014,0.00031619532899416407,0.0002827551227600747,-6.195328994150083e-06,0.025217744547497475,0.025217744547497475,0.024719057446583197,0.0023870079846760213,58.584056741903765,2.7174858571247352e-05,6.233271613279685e-06,3.2076049562339127e-08
-71.4,0.0003066666666666773,0.0003162263562424298,0.0002827477064423338,-9.559689575752478e-06,0.025246735398219543,0.025246735398219543,0.024746912398814908,0.002389691384031716,58.649915097269314,2.7207840232356987e-05,6.238708985097545e-06,3.2100582641382437e-08
-71.35,0.00033583333333335,0.00031625745941469294,0.00028274029929733997,1.9575873918657087e-05,0.025275776587027825,0.025275776587027825,0.024774814447068486,0.002392379305897736,58.71588444807486,2.724088153091619e-05,6.244153442560558e-06,3.212514387624239e-08
-71.3,0.00033000000000001545,0.0003162886386660401,0.000282732901325093,1.3711361333975346e-05,0.025304868230875282,0.025304868230875282,0.024802763697180333,0.0023950717603964376,58.78196504275219,2.7273982609707937e-05,6.249604997929137e-06,3.214973331001891e-08
-71.25,0.00033333333333335213,0.00031631989415200864,0.0002827255125255932,1.7013439181343495e-05,0.025334010447054817,0.025334010447054817,0.02483076025528231,0.0023977687576782957,58.848157130423225,2.7307143611939453e-05,6.255063663490117e-06,3.2174350985894423e-08
-71.2,0.0003108333333333528,0.0003163512260285879,0.0002827181328988403,-5.517892695235138e-06,0.025363203353200383,0.025363203353200383,0.02485880422780266,0.002400470307921992,58.914460960902154,2.7340364681243712e-05,6.260529451556788e-06,3.2198996947134045e-08
-71.15,0.000300000000000004,0.0003163826344522215,0.00028271076244483446,-1.6382634452217495e-05,0.02539244706728822,0.02539244706728822,0.02488689572146704,0.0024031764213345128,58.98087678469784,2.7373645961680898e-05,6.266002374468996e-06,3.222367123708578e-08
-71.1,0.0002924999999999918,0.00031641411957980797,0.00028270340116357565,-2.3914119579816144e-05,0.025421741707638005,0.025421741707638005,0.024915034843299478,0.0024058871081512377,59.04740485301601,2.740698759773999e-05,6.271482444593189e-06,3.2248373899180724e-08
-71.05,0.0002874999999999776,0.0003164456815687034,0.0002826960490550638,-2.8945681568725776e-05,0.025451087392914077,0.025451087392914077,0.024943221700623363,0.0024086023786360367,59.114045417761616,2.7440389734340186e-05,6.276969674322493e-06,3.2273104976933186e-08
-71.0,0.0002974999999999876,0.00031647732057672235,0.00028268870611929906,-1.8977320576734746e-05,0.025480484242126657,0.025480484242126657,0.024971456401062478,0.0024113222430813645,59.18079873154117,2.7473852516832535e-05,6.2824640760767904e-06,3.229786451394096e-08
-70.95,0.00031166666666665455,0.0003165090367621393,0.00028268137235628124,-4.842370095484768e-06,0.02550993237463301,0.02550993237463301,0.024999739052541957,0.0024140467118083523,59.247665047664974,2.7507376091001396e-05,6.287965662302768e-06,3.232265255388544e-08
-70.9,0.0003399999999999885,0.000316540830283691,0.00028267404776601045,2.3459169716297473e-05,0.025539431910138705,0.025539431910138705,0.02502806976328932,0.002416775795166907,59.314644620149586,2.7540960603066005e-05,6.29347444547401e-06,3.234746914053191e-08
-70.85,0.0003383333333333109,0.00031657270130057744,0.00028266673234848664,2.176063203273345e-05,0.025568982968698792,0.025568982968698792,0.025056448641835455,0.0024195095035358023,59.38173770372003,2.7574606199682022e-05,6.298990438091046e-06,3.237231431772969e-08
-70.8,0.0003333333333333151,0.0003166046499724638,0.0002826594261037099,1.6728683360851284e-05,0.025598585670719032,0.025598585670719032,0.02508487579701563,0.002422247847322775,59.44894455381216,2.7608313027943048e-05,6.304513652681432e-06,3.239718812941227e-08
-70.75,0.00033249999999999485,0.00031663667645948177,0.00028265212903168013,1.5863323540513086e-05,0.025628240136957164,0.025628240136957164,0.025113351337970536,0.0024249908369646236,59.5162654265751,2.764208123538223e-05,6.3100441017998265e-06,3.2422090619597586e-08
-70.7,0.00032583333333334,0.00031666878092223165,0.00028264484113239743,9.164552411108375e-06,0.025657946488524076,0.025657946488524076,0.02514187537414727,0.002427738482927302,59.58370057887354,2.76759109699738e-05,6.315581798028038e-06,3.244702183238817e-08
-70.65,0.0003475000000000006,0.00031670096352178357,0.00028263756240586176,3.0799036478217014e-05,0.025687704846885102,0.025687704846885102,0.02517044801530038,0.0024304907957060167,59.65125026829009,2.7709802380134654e-05,6.321126753975126e-06,3.247198181197139e-08
-70.6,0.0003499999999999985,0.00031673322441967894,0.000282630292852073,3.3266775580319534e-05,0.025717515333861223,0.025717515333861223,0.025199069371492903,0.002433247785825327,59.71891475312778,2.774375561472592e-05,6.326678982277442e-06,3.249697060261962e-08
-70.55,0.0003424999999999863,0.0003167655637779333,0.00028262303247103136,2.573443622205302e-05,0.02574737807163031,0.02574737807163031,0.025227739553097338,0.002436009463839235,59.786694292412236,2.7777770823054523e-05,6.332238495598716e-06,3.252198824869041e-08
-70.5,0.00032333333333332365,0.0003167979817590362,0.00028261578126273664,6.535351574287428e-06,0.02577729318272842,0.02577729318272842,0.025256458670796744,0.0024387758403312913,59.854589145894295,2.781184815487483e-05,6.337805306630131e-06,3.25470347946267e-08
-70.45,0.0003066666666666588,0.0003168304785259545,0.000282608539227189,-1.016381185929571e-05,0.02580726079005101,0.02580726079005101,0.02528522683558576,0.00244154692591469,59.92259957405235,2.78459877603902e-05,6.343379428090379e-06,3.257211028495704e-08
-70.4,0.00033249999999999485,0.000316863054242133,0.0002826013063643883,1.563694575786186e-05,0.02583728101685424,0.02583728101685424,0.02531404415877165,0.0024443227312323686,59.99072583809475,2.7880189790254602e-05,6.348960872725748e-06,3.259721476429578e-08
-70.35,0.00033916666666666817,0.00031689570907149643,0.00028259408267433466,2.227095759517174e-05,0.025867353986756193,0.025867353986756193,0.0253429107519753,0.0024471032669571018,60.05896819996216,2.7914454395574225e-05,6.354549653310182e-06,3.2622348277343254e-08
-70.3,0.0003749999999999957,0.0003169284431784514,0.00028258686815702807,5.807155682154431e-05,0.02589747982373818,0.02589747982373818,0.025371826727132344,0.002449888543791607,60.12732692233012,2.7948781727909077e-05,6.360145782645353e-06,3.264751086888597e-08
-70.25,0.00035083333333333727,0.00031696125672788764,0.0002825796628124684,3.3872076605449635e-05,0.025927658652146017,0.025927658652146017,0.025400792196494184,0.002452678572468643,60.19580226861146,2.798317193927464e-05,6.3657492735607504e-06,3.267270258379685e-08
-70.2,0.0003683333333333409,0.0003169941498851801,0.00028257246664065584,5.1339183448160814e-05,0.025957890596691298,0.025957890596691298,0.025429807272629022,0.002455473363751106,60.26439450295868,2.8017625182143477e-05,6.3713601389137255e-06,3.2697923467035363e-08
-70.15,0.0003466666666666803,0.00031702712281619027,0.0002825652796415902,2.963954385049001e-05,0.0259881757824527,0.0259881757824527,0.02545887206842298,0.0024582729284321346,60.33310389026652,2.805214160944688e-05,6.3769783915895885e-06,3.272317356364781e-08
-70.1,0.0003675000000000206,0.0003170601756872686,0.00028255810181527163,5.0439824312752005e-05,0.026018514334877244,0.026018514334877244,0.02548798669708111,0.002461077277335208,60.401930696174354,2.808672137457651e-05,6.382604044501664e-06,3.27484529187675e-08
-70.05,0.0003666666666666818,0.0003170933086652551,0.00028255093316170005,4.95733580014267e-05,0.02604890637978164,0.02604890637978164,0.02551715127212852,0.0024638864213142506,60.47087518706878,2.8121364631386026e-05,6.388237110591368e-06,3.277376157761486e-08
-70.0,0.00034916666666667817,0.0003171265219174821,0.0002825437736808755,3.204014474919608e-05,0.026079352043353557,0.026079352043353557,0.02554636590741139,0.002466700371253728,60.539937630085944,2.8156071534192774e-05,6.393877602828297e-06,3.279909958549777e-08
-69.95,0.00033916666666666817,0.0003171598156117755,0.000282536623372798,2.200685105489266e-05,0.026109851452152943,0.026109851452152943,0.0255756307170981,0.002469519138068754,60.60911829311422,2.819084223777944e-05,6.399525534210271e-06,3.282446698781167e-08
-69.9,0.00031166666666667303,0.0003171931899164566,0.0002825294822374674,-5.526523249783563e-06,0.026140404733113336,0.026140404733113336,0.025604945815680277,0.0024723427327051893,60.67841744479658,2.8225676897395714e-05,6.405180917763436e-06,3.2849863830039844e-08
-69.85,0.0003266666666666788,0.000317226645000344,0.0002825223502748839,9.440021666334841e-06,0.026171012013543212,0.026171012013543212,0.02563431131797393,0.0024751711661397504,60.74783535453328,2.826057566875998e-05,6.410843766542319e-06,3.287529015775356e-08
-69.8,0.0003175000000000076,0.00031726018103275485,0.00028251522748504735,2.3981896725276024e-07,0.026201673421127256,0.026201673421127256,0.02566372733912046,0.0024780044493801032,60.81737229248418,2.8295538708060964e-05,6.416514093629906e-06,3.2900746016612284e-08
-69.75,0.00032749999999999907,0.0003172937981835075,0.0002825081138679579,1.0206201816491596e-05,0.026232389083927752,0.026232389083927752,0.02569319399458786,0.0024808425934649764,60.887028529571495,2.8330566171959486e-05,6.422191912137729e-06,3.292623145236389e-08
-69.7,0.00033249999999999485,0.0003173274966229222,0.00028250100942361537,1.5172503377072646e-05,0.026263159130385884,0.026263159130385884,0.025722711400171724,0.002483685609464259,60.95680433748221,2.836565821759011e-05,6.427877235205913e-06,3.295174651084489e-08
-69.65,0.00034000000000000696,0.0003173612765218241,0.00028249391415201996,2.2638723478182862e-05,0.026293983689323112,0.026293983689323112,0.025752279671996423,0.0024865335084791077,61.02669998867073,2.8400815002562876e-05,6.433570076003287e-06,3.297729123798062e-08
-69.6,0.00034333333333334365,0.0003173951380515437,0.0002824868280531715,2.5938195281799935e-05,0.026324862889942475,0.026324862889942475,0.025781898926516163,0.0024893863016420513,61.09671575636138,2.8436036684965002e-05,6.439270447727425e-06,3.3002865679785446e-08
-69.55,0.00034333333333334365,0.0003174290813839197,0.00028247975112707,2.590425194942393e-05,0.02635579686182996,0.02635579686182996,0.025811569280516092,0.0024922440001170915,61.166851914550946,2.8471323423362584e-05,6.444978363604732e-06,3.3028469882362966e-08
-69.5,0.0003550000000000127,0.0003174631066913004,0.0002824726833737156,3.753689330871228e-05,0.0263867857349559,0.0263867857349559,0.025841290851113495,0.00249510661509982,61.237108738011536,2.8506675376802367e-05,6.450693836890539e-06,3.3054103891906234e-08
-69.45,0.00034000000000000696,0.00031749721414654547,0.0002824656247931082,2.2502785853461497e-05,0.026417829639676278,0.026417829639676278,0.025871063755758802,0.0024979741578175087,61.30748650229275,2.8542092704813443e-05,6.456416880869144e-06,3.307976775469793e-08
-69.4,0.0003483333333333394,0.0003175314039230278,0.0002824585753852478,3.0801929410311576e-05,0.026448928706734143,0.026448928706734143,0.025900888112236824,0.0025008466395292305,61.3779854837247,2.857757556740902e-05,6.46214750885392e-06,3.310546151711064e-08
-69.35,0.0003516666666666575,0.00031756567619463545,0.00028245153515013435,3.410099047202207e-05,0.026480083067260993,0.026480083067260993,0.02593076403866782,0.0025037240715259585,61.44860595942041,2.8613124125088153e-05,6.467885734187366e-06,3.3131185225607024e-08
-69.3,0.0003541666666666554,0.0003176000311357734,0.00028244450408776797,3.656663553088202e-05,0.026511292852778076,0.026511292852778076,0.025960691653508606,0.0025066064651306707,61.519348207278405,2.8648738538837478e-05,6.473631570241194e-06,3.3156938926739976e-08
-69.25,0.0003541666666666554,0.0003176344689213652,0.0002824374821981486,3.653219774529023e-05,0.02654255819519789,0.02654255819519789,0.025990671075553785,0.0025094938316984677,61.59021250598558,2.868441897013303e-05,6.479385030416415e-06,3.318272266715293e-08
-69.2,0.0003574999999999921,0.0003176689897268553,0.00028243046948127625,3.9831010273136825e-05,0.026573879226825494,0.026573879226825494,0.026020702423936806,0.002512386182616671,61.661199135019636,2.8720165580941983e-05,6.485146128143394e-06,3.320853649357999e-08
-69.15,0.00037749999999999356,0.0003177035937282101,0.0002824234659371509,5.979640627178345e-05,0.026605256080359962,0.026605256080359962,0.02605078581813117,0.0025152835293049377,61.732308374651865,2.8755978533724412e-05,6.490914876881947e-06,3.323438045284621e-08
-69.1,0.00036916666666666115,0.00031773828110192096,0.00028241647156577256,5.142838556474019e-05,0.026636688888895744,0.026636688888895744,0.026080921377951545,0.0025181858832153655,61.80354050594977,2.8791857991435128e-05,6.496691290121405e-06,3.326025459186777e-08
-69.05,0.00037249999999999783,0.000317773052025005,0.00028240948636714124,5.4726947974992834e-05,0.026668177785924084,0.026668177785924084,0.02611110922355493,0.002521093255832604,61.874895810779755,2.8827804117525398e-05,6.502475381380691e-06,3.3286158957652176e-08
-69.0,0.00038250000000000783,0.00031780790667500745,0.0002824025103412569,6.469209332500038e-05,0.026699722905334473,0.026699722905334473,0.026141349475441826,0.0025240056586739636,61.94637457180981,2.8863817075944818e-05,6.5082671642084174e-06,3.331209359729849e-08
-68.95,0.00038000000000000994,0.00031784284523000365,0.0002823955434881196,6.21571547700063e-05,0.026731324381416025,0.026731324381416025,0.026171642254457405,0.002526923103289526,62.017977072512245,2.8899897031143083e-05,6.5140666521829335e-06,3.333805855799754e-08
-68.9,0.0003741666666666754,0.0003178778678686007,0.00028238858580772937,5.628879879807471e-05,0.026762982348858936,0.026762982348858936,0.02620198768179267,0.0025298456012622567,62.089703597166405,2.893604414807181e-05,6.519873858912431e-06,3.336405388703216e-08
-68.85,0.0003616666666666675,0.0003179129747699392,0.00028238163730008603,4.375369189672833e-05,0.026794696942755925,0.026794696942755925,0.026232385878985645,0.0025327731642081136,62.16155443086139,2.8972258592186377e-05,6.525688798035003e-06,3.3390079631777376e-08
-68.8,0.0003574999999999921,0.00031794816611369596,0.0002823746979651898,3.955183388629614e-05,0.026826468298603606,0.026826468298603606,0.02626283696792251,0.002535705803776156,62.23352985949871,2.9008540529447696e-05,6.5315114832187246e-06,3.341613583970062e-08
